Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Timestamp,Location,NMR Sensor (Porosity %),NMR Sensor (Permeability mD),NMR Sensor (T2 Relaxation Time ms),NMR Sensor (T1 Relaxation Time ms),Resistivity Sensor (ohm-m),Gamma Ray Sensor (API Units),Density Sensor (g/cm³),Neutron Sensor (Porosity %)
16122.334,495.877,4876.332,31.759,175.09,174.255,56.366,16328.359,59.167,540.075,7.704,0.959,58.82,124.444,33650.045,70.986,0.317,2.868,2015-08-10 09:57:45.737152,Site-17,47.44531798445233,47.98,181.6,4223.43,339.83,214,2.152,40.29
587.289,74.694,4454.25,19.976,238.093,108.278,172.453,6002.314,69.515,421.855,3.987,1.247,42.117,17.809,21404.183,32.24,9.82,2.58,2015-08-11 09:57:45.737152,Site-44,0.9969234734518496,42.25,610.21,506.58,696.5,125,2.629,7.21
2406.33,182.648,2936.868,43.974,530.445,108.575,337.25,3842.445,4.663,497.923,0.296,1.317,41.577,68.718,62634.238,278.996,4.776,8.856,2015-08-12 09:57:45.737152,Site-2,8.476615442633317,10.22,817.06,6189.14,976.67,215,2.178,14.0
2621.242,534.581,9586.692,49.049,639.485,305.586,57.125,17449.82,83.846,403.715,1.698,1.267,37.433,194.178,31695.785,492.093,8.655,3.577,2015-08-13 09:57:45.737152,Site-45,80.76258695629751,40.75,358.41,2934.81,206.86,152,1.979,96.12
19121.726,576.163,4032.266,32.84,188.194,240.271,274.455,13259.248,70.12,698.588,9.614,0.36,76.084,51.423,15402.323,498.266,5.57,9.808,2015-08-14 09:57:45.737152,Site-13,77.14733448596064,29.22,653.48,9367.29,243.11,25,1.568,61.01
14340.348,535.109,5726.057,7.847,88.904,330.529,79.873,16894.974,72.678,691.284,7.877,0.767,85.402,194.642,91369.103,15.447,3.802,6.627,2015-08-15 09:57:45.737152,Site-9,91.5138820404896,5.58,557.2,7946.82,337.37,294,2.755,0.63
6662.17,288.695,6144.532,25.829,280.857,73.973,101.712,9475.369,73.145,543.328,4.031,0.143,15.733,49.854,60162.969,383.644,5.136,0.092,2015-08-16 09:57:45.737152,Site-36,85.45154359107495,8.55,64.63,6496.29,465.99,25,2.107,80.92
10470.53655369794,109.16138185254954,0.1,5.326355724484283,229.4973873859089,323.8195358307441,157.11504129397812,473.0959793487203,77.32433147207627,468.0857605377231,2.1832015037500354,0.6155914290897541,73.34920904808314,57.36825078711519,25158.6953125686,142.40029398819783,4.899158265063634,5.180804317197477,2015-08-17 09:57:45.737152,Site-5,68.3175563239818,62.69,621.79,2845.75,697.73,47,2.493,8.7
0.0,559.3198178793164,6128.956110183749,41.13910041693318,926.7758059224616,161.09631387639342,490.15359517624165,12189.962544766046,68.03663410581048,589.9060354055136,2.215653358599952,1.664420615207176,11.13038713889811,170.94618729954252,92487.43093083629,290.38440946426766,5.04434553978939,0.4868190691122897,2015-08-18 09:57:45.737152,Site-40,5.233285730066283,27.37,813.92,7012.98,352.1,126,1.722,70.82
3588.154,336.652,1284.704,8.911,58.383,10.3,407.369,18536.951,40.634,667.484,1.519,1.692,5.182,51.654,5064.193,243.605,8.742,9.906,2015-08-19 09:57:45.737152,Site-48,78.28486179866574,11.42,992.45,2892.39,104.29,283,2.702,62.08
15958.574,41.334,1507.533,49.756,147.69,136.774,84.786,11279.393,17.35,474.651,7.824,1.02,89.553,153.565,16850.055,7.265,1.798,0.204,2015-08-20 09:57:45.737152,Site-15,84.55108108405605,8.51,29.74,377.27,730.37,87,2.695,6.3
7106.094,158.086,5182.064,43.108,465.998,234.081,114.958,10718.286,4.365,441.392,7.772,1.245,95.152,66.128,30112.287,213.716,2.719,3.701,2015-08-21 09:57:45.737152,Site-25,79.90821457719545,12.0,660.09,5084.84,794.66,170,2.199,53.09
3378.870058231425,186.52401261750416,3905.096660148789,42.48788160328854,124.96527062339187,354.1874841157857,111.3468961804716,12415.149693796571,69.50903735713207,664.6496139120818,7.0889209642400255,1.0659150415010774,11.821801146616306,183.20336636335952,20105.154708610266,75.15905145819086,8.117868189049577,5.9940965026882935,2015-08-22 09:57:45.737152,Site-19,50.84790353080261,12.88,414.61,4887.36,247.72,156,2.475,4.74
15969.721,272.565,7586.328,31.588,877.555,184.547,382.111,14820.281,87.696,478.418,2.005,0.758,20.641,64.944,59812.414,61.586,6.313,3.14,2015-08-23 09:57:45.737152,Site-18,23.290183864948165,8.62,9.89,7630.3,136.84,99,2.256,6.44
8943.451,581.719,2419.071,3.98,418.517,125.99,3.537,8512.903,10.283,496.843,1.39,0.542,9.56,153.763,69007.129,161.106,7.931,9.825,2015-08-24 09:57:45.737152,Site-13,84.53299756887267,3.52,614.4,8656.87,527.85,208,2.301,5.12
15567.826,55.856,2780.123,16.559,772.002,114.978,363.781,3782.353,50.517,616.099,3.957,1.524,84.147,99.071,41288.901,220.296,6.997,5.663,2015-08-25 09:57:45.737152,Site-2,72.71628097401384,62.8,122.52,3545.33,208.39,150,2.789,25.54
6723.137,-35.654,6030.073,13.36,34.728,322.941,79.615,18889.318,3.434,596.646,8.715,0.492,12.797,76.596,73441.139,66.473,0.962,5.526,2015-08-26 09:57:45.737152,Site-1,98.07611743888516,53.02,378.63,4495.28,374.23,173,2.902,80.18
18155.099,39.543,8489.103,22.916,27.143,223.023,381.239,4736.134,25.693,519.33,3.066,0.361,21.912,15.056,36831.688,218.623,6.518,7.922,2015-08-27 09:57:45.737152,Site-5,15.569259775593292,5.62,261.44,4704.53,777.38,63,2.033,36.25
3546.597,273.01,8245.604,31.249,750.243,200.756,165.683,1006.336,13.979,695.186,0.252,0.805,0.45,143.619,5817.648,124.938,8.533,0.429,2015-08-28 09:57:45.737152,Site-11,22.566458305205504,23.02,361.23,3242.92,219.69,277,1.981,63.95
18468.188,505.68,4248.506,22.857,845.085,202.484,367.417,1903.176,52.388,613.327,3.888,0.064,38.387,94.878,79544.522,446.547,5.305,0.376,2015-08-29 09:57:45.737152,Site-35,21.17981498815027,8.15,492.75,7434.13,806.28,33,1.941,12.48
19256.75,435.239,9821.105,5.917,226.341,329.402,84.38,10330.775,12.136,530.736,5.119,1.175,56.751,106.066,49088.948,75.85,5.927,7.159,2015-08-30 09:57:45.737152,Site-16,79.25397676213368,15.46,359.27,5221.49,674.05,207,2.618,93.29
2131.581,88.368,1512.658,37.979,709.329,266.124,298.914,2583.319,9.827,608.2,5.806,0.237,19.315,100.679,14679.105,75.993,6.0,3.95,2015-08-31 09:57:45.737152,Site-24,18.690729645011817,14.23,552.78,9139.64,219.8,265,2.548,50.42
16400.95,59.604,9367.747,42.351,477.325,213.217,140.707,5483.142,25.569,442.191,0.307,0.997,76.658,57.436,28430.073,241.004,6.774,2.342,2015-09-01 09:57:45.737152,Site-34,6.665982982330609,13.09,238.73,6503.46,526.45,25,1.564,2.46
7812.928,226.32,8582.623,6.428,50.416,96.765,71.054,1530.278,41.415,536.935,1.172,0.753,88.878,10.77,10020.155,151.437,2.642,8.555,2015-09-02 09:57:45.737152,Site-41,99.85608065856286,148.85,635.4,2119.75,614.11,8,1.628,53.74
11284.936,80.863,3968.58,47.191,925.043,342.965,235.472,10564.154,8.127,604.412,9.37,0.87,82.198,102.147,55768.442,322.818,4.528,8.548,2015-09-03 09:57:45.737152,Site-35,2.4817211445149145,12.93,853.78,1648.92,200.36,99,2.437,18.45
18343.428,131.603,7188.891,36.265,668.372,84.247,375.952,10089.022,54.346,452.667,0.986,0.075,4.589,145.008,95662.143,139.015,5.45,9.287,2015-09-04 09:57:45.737152,Site-5,83.52440601588657,8.95,224.14,3724.47,145.03,236,1.899,19.58
13352.604,469.535,5367.52,28.222,22.786,82.262,287.078,953.583,40.187,548.657,5.635,0.07,92.122,46.39,27288.081,103.874,4.94,1.287,2015-09-05 09:57:45.737152,Site-23,36.53668415506528,9.37,507.93,3469.92,531.21,215,1.633,60.04
19897.944,214.851,5166.99,18.226,768.103,352.873,350.378,8209.556,67.851,470.129,9.794,0.503,55.429,198.135,91923.789,350.622,3.946,4.985,2015-09-06 09:57:45.737152,Site-2,84.16154597578152,57.04,648.72,4071.91,693.87,246,2.1,22.64
4427.127,-22.17,3464.531,48.569,368.615,65.383,248.939,12365.959,4.754,423.556,0.582,1.816,8.499,107.876,39590.378,260.233,5.85,8.752,2015-09-07 09:57:45.737152,Site-4,55.4620491211145,3.85,564.67,1836.73,465.12,119,2.772,21.4
8233.645,193.939,5976.277,24.104,604.096,336.093,294.729,2454.323,89.166,661.893,2.968,0.047,84.471,190.96,78184.331,418.49,0.877,3.005,2015-09-08 09:57:45.737152,Site-10,90.16312294863602,9.37,365.71,9782.25,70.13,298,2.031,54.1
7145.569,75.216,3105.944,14.129,404.396,14.507,230.799,10225.458,20.701,435.511,0.905,1.852,84.425,34.652,63076.18,77.887,4.296,6.411,2015-09-09 09:57:45.737152,Site-19,92.61929864146266,85.36,642.24,1457.95,925.22,109,2.509,23.55
3875.387,491.527,9603.293,30.743,84.776,218.433,158.29,6691.924,0.693,403.016,5.547,1.599,27.692,70.205,55783.843,211.427,7.874,9.708,2015-09-10 09:57:45.737152,Site-38,0.9098181280775997,25.64,28.34,6526.84,695.0,241,2.806,11.05
4015.542184990016,26.99531035302964,7512.711633887774,42.11655265976481,652.3727081849763,133.2933664992068,208.4889542775433,6343.9076961856335,24.50713617336907,439.09171438658046,3.4293632867736283,1.0892123297173797,37.535812652038416,63.4485838813464,20670.08841796549,236.50100047166308,2.6405076167276453,5.568880904000449,2015-09-11 09:57:45.737152,Site-49,7.541217599278827,24.34,369.97,131.68,621.23,105,1.746,40.83
6311.708,-2.551,4637.042,19.396,252.08,64.039,239.545,19852.309,8.984,590.486,1.486,0.299,50.781,169.362,49489.032,448.257,2.737,2.634,2015-09-12 09:57:45.737152,Site-6,25.035872957085548,169.38,532.66,4070.2,643.66,65,2.384,5.2
1568.389,137.661,8117.637,35.345,470.659,133.211,166.757,18769.649,2.909,448.722,9.975,0.276,60.873,70.253,82740.865,499.802,7.747,2.303,2015-09-13 09:57:45.737152,Site-18,66.93154163635016,25.7,20.71,3092.52,398.67,101,2.816,90.53
1051.17,404.421,1040.784,40.215,110.424,71.679,285.483,4574.209,76.798,641.619,9.383,0.275,92.093,127.149,68137.375,364.502,8.458,0.374,2015-09-14 09:57:45.737152,Site-13,88.8272196511506,9.89,507.7,3820.86,984.4,57,1.78,45.15
13420.275,585.976,8900.248,4.958,528.463,330.407,193.359,3047.821,8.53,506.246,5.494,1.871,53.15,52.984,11758.139,176.48,1.369,8.905,2015-09-15 09:57:45.737152,Site-45,45.99419512939628,15.15,654.29,4981.28,132.77,38,2.934,1.31
19895.73,274.203,1381.375,43.715,238.698,74.946,16.621,15008.858,5.878,448.148,0.201,1.297,86.799,81.949,6300.093,223.252,7.912,3.847,2015-09-16 09:57:45.737152,Site-23,60.697311627426544,6.45,759.23,6004.15,739.17,109,2.029,22.47
14893.615,318.513,3212.655,37.546,18.962,250.554,193.012,19949.327,45.668,694.048,5.034,1.762,5.759,93.534,42672.319,288.364,4.652,9.723,2015-09-17 09:57:45.737152,Site-24,18.849985279556115,70.52,113.46,5835.53,420.93,44,1.815,95.78
4525.739,240.225,9644.834,35.423,216.883,169.78,419.187,4777.773,21.643,438.219,4.371,0.543,39.445,17.843,99039.132,288.56,4.326,7.853,2015-09-18 09:57:45.737152,Site-39,80.49668338816853,35.68,990.57,6307.51,881.11,150,2.715,49.64
17844.206,254.89,2760.458,26.562,287.455,143.89,133.673,18647.323,70.627,522.397,9.582,1.365,14.495,28.126,8389.693,159.786,2.091,4.6,2015-09-19 09:57:45.737152,Site-46,96.73281113534698,61.83,606.21,8445.63,717.29,10,2.178,35.89
18228.884,5.309,7104.144,31.983,914.669,335.914,293.889,4941.125,70.568,588.173,7.709,1.435,72.843,199.864,50736.676,150.516,7.638,7.964,2015-09-20 09:57:45.737152,Site-34,26.85989329145975,67.56,363.26,8867.28,562.3,129,2.472,31.51
16585.621135595524,161.9356339357528,2353.6456001104834,49.068205156573285,897.1421604608416,360.0,123.98277563469884,6075.440259542598,46.711849461361226,602.426017425956,5.9607713087557865,1.0417135784416272,19.991481280660096,200.0,75823.69759462506,330.5985358431114,2.986122197689013,6.435227055455505,2015-09-21 09:57:45.737152,Site-2,49.48259516005463,13.27,249.17,7372.77,937.7,287,2.21,41.7
12085.054,-34.995,7064.407,25.566,198.924,112.189,219.156,17917.21,14.513,627.85,1.587,1.148,67.27,130.353,7904.122,480.233,5.798,7.593,2015-09-22 09:57:45.737152,Site-32,8.61161105063738,7.81,572.94,790.34,912.45,107,2.433,21.18
9769.518,-21.846,9406.75,38.131,307.816,120.187,83.595,1977.269,74.403,472.786,9.844,0.365,34.015,44.933,5039.617,132.807,9.682,0.172,2015-09-23 09:57:45.737152,Site-1,55.91366564629684,19.07,881.72,9612.96,52.43,41,1.551,74.91
1655.831,-34.496,3353.777,40.368,363.656,327.804,452.77,5177.735,77.301,552.547,2.919,1.211,85.582,82.337,96571.083,159.923,8.602,9.986,2015-09-24 09:57:45.737152,Site-39,50.27834418466806,8.39,520.61,9474.03,192.67,91,2.008,50.83
16183.043385837384,85.90626755111305,6373.992270617189,25.76690281236528,190.84022962860263,105.99528044362305,147.82054812488866,11543.11703664387,96.9390822745134,486.34439192278495,0.2094810012039208,1.2464053150100791,0.0,50.16627682895183,48128.628557190255,142.4456908133136,0.1,3.0716677700980712,2015-09-25 09:57:45.737152,Site-49,14.44364841550776,23.69,661.51,7117.33,676.08,237,2.453,75.14
17210.309,332.053,7062.066,30.161,15.168,92.787,441.795,2922.924,73.508,592.651,5.205,0.193,62.844,179.107,76634.623,343.045,0.547,8.538,2015-09-26 09:57:45.737152,Site-7,44.2066213118075,62.31,357.76,5174.87,921.85,94,2.009,25.44
85.278,339.088,1301.287,6.12,240.93,339.171,168.43,15861.627,45.02,436.741,8.65,1.354,25.777,155.668,70793.417,188.917,3.078,5.694,2015-09-27 09:57:45.737152,Site-8,33.410465208656326,16.98,388.21,2506.93,430.39,115,2.625,0.15
17815.873065350024,229.37645674530293,2667.340535028816,42.89107125898593,606.1910137965832,252.3719967745021,67.6956214252921,18436.460069743247,87.3202812316041,400.0,8.032409352682315,0.9298909428145254,53.04264696511483,121.21891943590624,94101.18333051004,275.04813497443183,2.447152010702064,4.354972432104903,2015-09-28 09:57:45.737152,Site-22,52.18308753051893,23.34,286.25,7563.76,38.4,236,2.893,96.62
9778.875,593.755,1651.398,19.87,542.248,216.919,94.33,14677.78,65.894,483.621,2.139,0.07,48.015,124.713,46543.962,369.179,1.867,8.527,2015-09-29 09:57:45.737152,Site-40,58.56543354287992,18.29,705.67,8778.72,643.33,78,1.554,51.21
15805.692527472203,476.2739414611336,4304.678796315073,30.92520540715462,90.86875156285988,95.50990697495102,119.26150652380548,20000.0,5.015835128760843,553.76221296947,7.468342229904433,0.8952452156566472,72.19016531299371,90.54341794010551,71461.30272868356,377.72498096233545,9.585959105246069,8.935232466098169,2015-09-30 09:57:45.737152,Site-1,0.8495578607209509,44.82,359.25,6652.21,194.77,143,2.74,7.97
10339.31,514.082,4551.881,2.412,951.024,67.194,293.614,18173.7,77.435,595.356,3.749,0.607,39.2,166.068,69227.56,391.268,5.413,0.55,2015-10-01 09:57:45.737152,Site-4,76.10059829495553,10.3,190.8,6291.1,552.37,18,1.745,10.38
5541.578,296.442,7314.868,5.636,446.403,22.649,199.924,7421.726,20.157,581.797,9.572,0.877,98.138,146.57,71038.533,242.753,8.083,0.437,2015-10-02 09:57:45.737152,Site-19,71.30142918617408,2.23,369.46,1930.85,384.74,52,2.83,43.47
18385.667,-23.651,5692.89,10.337,131.215,156.069,247.038,15619.365,88.77,531.141,6.891,1.273,18.819,16.129,43811.66,410.006,0.927,4.449,2015-10-03 09:57:45.737152,Site-44,36.62863862065222,32.16,853.84,3578.61,558.07,62,2.873,69.53
9006.933,97.882,2213.062,21.798,661.265,137.599,341.434,8187.642,48.719,655.771,4.499,1.549,14.685,113.303,79559.598,208.32,2.814,0.646,2015-10-04 09:57:45.737152,Site-13,5.2935935568818255,53.94,738.28,7231.64,932.44,139,2.325,39.66
12542.051,130.596,8845.164,3.034,372.023,116.691,359.486,15001.123,94.857,592.742,4.825,0.223,87.38,24.216,1515.074,11.878,1.336,4.129,2015-10-05 09:57:45.737152,Site-1,75.49325397850504,31.39,334.71,169.97,485.85,246,2.195,82.02
191.948,231.7,4745.522,10.389,183.473,345.693,121.53,967.552,33.092,673.762,9.248,0.023,73.57,74.724,27045.342,387.387,6.273,1.155,2015-10-06 09:57:45.737152,Site-40,95.51751604781325,10.59,906.82,6413.0,34.63,106,2.6,32.91
9440.89,18.626,2184.508,34.273,845.72,178.55,4.843,8042.107,99.875,576.605,4.766,1.618,97.973,35.642,12775.907,271.313,6.429,2.246,2015-10-07 09:57:45.737152,Site-24,24.015159602201415,6.46,74.93,7666.94,580.96,114,2.831,4.56
11703.099,198.385,2859.413,33.132,463.729,298.526,245.21,4589.687,95.123,520.622,8.148,1.474,39.839,79.465,60989.535,242.271,5.97,6.533,2015-10-08 09:57:45.737152,Site-5,32.35246137370379,32.93,49.85,3347.71,325.81,90,1.837,0.83
11902.248,510.561,2354.578,1.987,266.673,189.075,384.431,10648.618,17.959,617.003,2.371,1.933,95.739,139.454,74115.647,253.561,7.836,4.643,2015-10-09 09:57:45.737152,Site-27,18.381288948181496,23.14,127.56,762.6,778.16,96,2.055,85.94
18183.133,163.991,4051.761,19.883,419.613,99.323,349.439,1227.716,9.659,676.766,8.586,1.051,34.57,58.995,24224.916,256.07,1.519,5.018,2015-10-10 09:57:45.737152,Site-48,57.693612334483966,17.71,116.54,8191.37,469.98,121,2.105,98.45
13791.48,402.245,4710.579,14.821,557.017,91.303,415.893,13904.331,68.481,604.374,5.241,1.013,16.995,31.31,52926.89,11.98,8.525,8.188,2015-10-11 09:57:45.737152,Site-7,15.484139464745494,124.27,87.93,1419.23,741.4,269,2.726,13.28
17298.945889961164,518.3200348738432,6988.152193927654,44.071355486915365,35.12794676939325,20.02164798581415,250.0234867186276,15475.848857822915,0.0,623.1484158884184,5.562191394196111,1.1861513461393651,31.60656320624152,108.5417054564978,57358.86274018797,109.84568679032336,6.033939712348125,3.64465832447708,2015-10-12 09:57:45.737152,Site-31,35.619394346137945,7.79,661.38,3708.64,908.83,7,1.699,6.2
12354.692,127.14,241.709,47.887,285.667,213.579,146.989,15281.016,67.592,529.386,4.664,0.327,96.876,105.741,30402.094,101.465,1.66,2.767,2015-10-13 09:57:45.737152,Site-13,69.70130139342629,118.51,600.88,7072.83,362.34,187,2.403,91.44
6428.151877506048,517.754308988297,10000.0,0.0,322.7611946713054,188.1965926166413,462.8990474291476,3611.79674829285,45.16718104579226,519.4379514579805,7.582738038466955,0.5073386402360867,58.65203271583544,43.34934713983771,4690.840959247671,224.6477576549889,5.903842969110757,8.060907648085426,2015-10-14 09:57:45.737152,Site-28,56.01159830093484,20.73,647.64,8170.04,989.38,266,2.009,10.08
10164.663485862617,375.71338755484834,1397.3874179980253,13.041543009942592,0.0,335.0862893102505,407.3971403498693,12100.384386926098,67.3479736498829,400.0,4.892423575499079,0.1248294987108886,16.813361360534692,36.25184186120836,2354.531094276296,150.87505323434164,7.732460411179586,6.6370227353380535,2015-10-15 09:57:45.737152,Site-47,38.64625643279352,3.2,688.4,8623.96,149.9,125,2.784,22.84
13993.888,503.119,5937.182,12.856,742.486,333.767,140.195,18789.656,38.308,636.511,1.928,0.852,97.565,9.881,44287.964,355.589,5.91,1.652,2015-10-16 09:57:45.737152,Site-44,42.02496018075419,16.79,756.9,5304.64,643.97,195,1.993,80.16
17683.528,403.083,2048.236,19.688,919.853,268.117,167.068,15034.235,92.937,589.279,7.688,0.835,93.777,184.79,49806.967,102.538,8.074,1.449,2015-10-17 09:57:45.737152,Site-32,56.21108826232295,52.43,207.26,4759.24,34.86,175,2.918,99.8
18555.675,187.988,2945.576,34.482,269.469,100.523,359.949,6909.056,17.897,436.666,1.712,0.819,2.337,97.92,89444.796,396.483,9.288,1.925,2015-10-18 09:57:45.737152,Site-18,0.5864727887161303,13.94,622.34,8483.32,213.14,101,1.523,48.6
9658.10875562663,184.372840014303,4300.613031629819,41.89731069916658,319.7835181694142,211.2278085571297,436.06486947123176,12761.6037565665,80.61507368993726,506.10464608444056,8.924199995221002,1.2278951369950313,42.72350956180604,140.71118804613255,63368.122380587854,242.67407173284155,2.642223068929839,7.471303113873644,2015-10-19 09:57:45.737152,Site-50,7.8509868453609855,4.6,580.09,5631.21,633.82,41,1.847,21.08
7694.622,247.385,3664.074,34.483,676.209,273.396,71.54,19042.03,66.333,599.392,7.038,0.49,30.989,41.271,16379.149,52.97,9.084,4.376,2015-10-20 09:57:45.737152,Site-6,88.12580677630116,17.04,943.67,5786.93,46.29,65,2.163,84.77
15401.77,11.245,8867.078,7.283,139.392,298.107,447.441,13504.114,54.558,410.796,0.349,0.545,44.926,79.01,18591.008,333.703,2.478,9.261,2015-10-21 09:57:45.737152,Site-26,7.787898909129076,8.52,232.44,4340.3,101.88,17,1.872,39.43
11597.467,353.405,8741.218,20.076,707.378,307.074,188.818,7917.325,36.197,574.78,3.914,1.684,98.865,84.62,44712.778,94.054,5.075,5.994,2015-10-22 09:57:45.737152,Site-32,70.68035962105051,32.85,58.82,3728.77,291.08,229,2.569,27.26
8348.174,451.712,5510.721,30.704,554.542,175.184,261.417,5229.798,8.445,416.172,6.825,1.115,86.074,49.081,35530.411,57.98,6.203,0.239,2015-10-23 09:57:45.737152,Site-2,92.00381641090526,43.53,653.53,4805.93,575.68,159,2.681,49.04
16408.204975898167,349.2582246145506,1334.073419673622,50.0,330.87596156631935,322.3473837766393,274.34891307198944,8028.372974341391,4.680800090738551,400.0,5.052350290306926,1.814969102915107,25.267565877502022,194.11093546557964,21329.471523307653,223.54548896972904,4.996945421371236,8.845523682401405,2015-10-24 09:57:45.737152,Site-25,27.06836043017311,6.98,740.2,3649.11,16.08,235,2.511,85.58
3834.997,102.737,959.731,10.281,159.305,90.852,26.224,11916.092,62.513,623.258,1.512,1.112,80.523,106.935,40516.685,439.711,9.0,4.76,2015-10-25 09:57:45.737152,Site-30,37.04914370595142,9.92,283.27,3436.12,482.41,87,2.907,23.3
7902.05,377.195,8662.379,47.616,861.28,332.341,206.944,5967.883,60.81,511.691,3.276,1.252,63.988,154.142,4598.751,342.003,0.62,3.434,2015-10-26 09:57:45.737152,Site-31,56.892140584471626,42.8,570.89,9936.65,625.78,241,2.161,42.38
