,Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Location,Timestamp
5524,7330.802,78.614,8648.011,6.813,376.193,249.138,41.968,14871.906,9.58,541.858,5.978,0.116,57.503,23.73,1019.395,30.611,9.531,6.539,Site-34,2021-09-25
5525,983.519,390.811,4864.858,34.207,439.691,121.368,30.488,17447.346,21.092,450.256,8.935,1.054,8.573,100.041,8624.096,289.429,4.263,4.967,Site-4,2020-06-20
5526,17789.805,448.258,2346.277,23.063,436.622,146.521,388.228,11218.262,38.059,565.391,0.32,1.235,27.042,148.427,76288.351,348.208,8.558,5.175,Site-47,2023-07-16
5527,11860.838,116.013,2995.454,31.463,275.399,86.999,370.267,18241.627,34.966,588.338,8.437,0.104,30.941,167.769,85903.914,129.911,5.555,5.791,Site-45,2023-08-31
5528,8460.26,-39.322,1396.709,2.202,785.131,279.109,183.106,17382.508,52.965,694.561,6.517,1.778,51.075,10.844,16651.117,390.004,2.49,3.154,Site-29,2022-09-22
5529,4171.117,27.041,3422.775,21.817,367.253,131.497,221.173,1857.375,1.292,415.95,1.144,0.678,59.373,130.127,49626.383,61.053,7.888,6.408,Site-35,2022-12-10
5530,13560.474,54.856,4337.354,19.846,797.577,58.698,237.818,4084.056,11.039,566.904,8.942,1.886,86.471,18.899,55462.259,420.737,9.086,5.389,Site-16,2023-04-23
5531,9471.79,500.618,5141.713,36.489,733.187,42.723,435.734,4177.45,25.414,572.09,1.979,0.477,66.676,171.02,7956.392,81.034,6.482,6.138,Site-14,2023-01-24
5532,11913.413,262.471,4005.027,15.887,572.815,213.281,438.64,16714.08,91.799,463.079,9.75,0.185,40.921,120.855,71279.889,456.431,6.854,6.474,Site-7,2020-05-10
5533,7069.158,126.281,825.775,21.463,907.895,15.606,463.591,10000.755,7.796,689.588,9.887,0.397,75.957,85.644,82002.388,189.953,3.407,3.592,Site-1,2023-10-19
5534,9053.947,18.034,7610.069,38.701,216.017,358.104,222.029,4217.863,32.077,551.469,0.123,1.627,14.896,11.5,72113.851,336.642,9.953,9.278,Site-4,2022-08-01
5535,2535.89,573.17,5500.361,3.769,48.547,178.544,420.091,2623.665,12.222,635.239,9.635,1.889,34.212,62.074,40748.839,179.623,2.563,0.924,Site-19,2023-09-08
5536,10592.883,361.451,5558.508,0.985,905.303,261.042,387.344,10739.284,35.729,637.55,9.944,1.43,61.574,161.203,7166.666,294.521,9.499,4.521,Site-24,2022-07-30
5537,19441.26,64.947,5777.049,8.472,173.824,353.602,243.535,18670.991,74.579,651.016,7.847,0.728,74.003,180.642,17642.915,155.678,9.165,6.018,Site-37,2021-08-20
5538,10939.977,369.765,7863.84,21.498,926.917,328.941,478.649,13081.718,87.524,573.422,3.653,0.266,24.276,108.748,7218.661,486.471,9.537,0.463,Site-34,2023-09-06
5539,15633.62,314.592,1235.14,28.722,154.323,23.66,427.077,10954.139,41.826,628.144,7.608,0.844,77.274,145.042,44379.183,459.88,3.045,0.803,Site-38,2020-01-10
5540,11252.984,349.874,8358.041,49.475,338.391,123.26,489.655,19856.719,96.047,646.968,8.554,0.131,93.617,161.355,44562.119,274.723,2.951,2.059,Site-43,2022-11-14
5541,18230.243,142.258,9505.492,24.558,17.656,60.205,288.672,6782.861,59.653,599.247,2.637,0.703,86.164,190.23,81138.12,335.423,9.489,9.743,Site-44,2023-03-06
5542,1526.24,258.174,8155.15,6.08,913.993,260.653,59.904,12586.527,11.549,582.311,7.619,1.776,5.252,118.76,21121.978,117.026,0.898,5.072,Site-43,2021-04-30
5543,13251.962,330.431,2822.844,32.522,113.151,336.227,118.138,4760.819,14.208,689.789,1.705,0.907,83.209,81.07,86446.194,193.314,1.565,9.499,Site-36,2022-02-16
5544,12643.437,326.392,5392.82,18.169,528.469,168.327,298.716,4068.666,7.029,692.355,2.45,1.348,29.988,28.652,63353.591,480.093,3.241,1.911,Site-3,2022-02-19
5545,2580.898,95.289,5721.666,4.029,624.92,51.546,469.937,11357.843,34.478,461.391,4.889,0.129,27.739,106.11,37260.082,297.185,0.962,9.565,Site-7,2020-10-18
5546,8819.356,0.509,6904.055,35.775,5.595,15.241,266.312,17417.247,66.782,502.56,2.8,0.219,77.104,117.571,72956.242,464.747,7.74,4.836,Site-17,2020-09-15
5547,16531.8,472.694,8671.936,12.693,551.662,164.603,244.95,16924.842,41.058,431.292,0.86,1.551,19.612,95.765,98936.679,196.657,3.453,1.556,Site-17,2020-05-20
5548,1853.336,206.143,3622.127,31.202,401.93,275.558,429.222,2870.963,91.104,436.633,2.722,1.532,96.096,17.563,21290.609,301.642,8.869,4.214,Site-50,2022-06-21
5549,12004.355,499.784,379.246,32.638,326.59,8.703,492.685,14701.709,21.071,486.369,5.434,1.512,80.303,127.797,14096.256,259.812,0.234,9.209,Site-30,2023-06-14
5550,15162.973,240.158,4939.384,25.303,732.311,248.15,178.582,17569.829,18.924,406.855,6.685,1.219,77.88,195.256,46373.762,216.949,8.899,5.25,Site-12,2023-08-27
5551,7331.071,151.314,8125.227,6.617,312.182,244.714,412.646,7307.883,42.227,487.255,7.558,1.488,93.808,72.843,74679.55,5.964,7.46,6.573,Site-19,2023-06-06
5552,6669.586,264.433,1911.73,11.025,535.091,335.649,355.989,18800.239,87.156,682.382,2.543,1.751,40.073,14.664,27369.187,134.324,7.868,9.758,Site-2,2021-12-07
5553,14401.885,69.432,6428.898,12.612,85.325,180.311,137.845,7484.322,40.391,657.214,2.353,0.351,53.383,156.892,58590.186,13.397,9.708,6.79,Site-14,2022-05-08
5554,19759.491,474.41,4835.89,34.774,647.891,194.775,334.712,7519.368,85.74,518.296,3.408,1.82,91.482,184.546,11497.187,61.877,1.927,4.699,Site-2,2020-01-26
5555,18891.35,583.397,406.023,11.812,580.483,9.301,492.473,10599.037,86.038,604.472,3.481,0.343,24.82,104.931,30197.548,345.225,3.677,3.447,Site-16,2020-11-07
5556,10166.567,212.691,6160.133,37.335,465.959,286.246,18.854,11591.473,30.184,485.488,2.254,1.08,76.372,67.205,78585.242,158.326,2.005,5.319,Site-15,2023-02-18
5557,9126.567,171.949,3172.614,23.691,369.547,135.254,283.923,11398.417,43.507,636.942,4.103,1.567,78.212,45.944,26799.486,92.115,1.769,1.435,Site-30,2021-04-21
5558,10917.505,570.371,1826.136,36.11,979.693,19.709,259.187,9930.975,77.377,609.494,4.716,1.372,42.944,131.328,11351.22,430.842,3.195,4.607,Site-6,2020-01-22
5559,262.796,257.329,8286.521,19.692,178.392,268.959,134.02,18899.955,65.158,403.129,3.253,1.82,4.179,102.677,53927.133,198.927,4.554,9.419,Site-1,2020-04-30
5560,6060.684,101.19,5977.446,2.883,21.99,87.913,408.968,4822.693,50.913,423.763,2.617,0.9,32.622,116.337,82116.956,271.037,5.698,5.886,Site-18,2022-11-06
5561,11195.712,462.153,8184.936,9.763,238.941,8.177,457.781,13562.332,66.176,563.334,8.492,0.648,94.197,101.902,8585.321,30.487,3.802,2.57,Site-9,2023-03-26
5562,13426.256,118.516,2300.013,13.104,375.323,245.034,262.36,18733.058,54.168,480.001,1.016,1.543,49.647,52.399,64266.585,239.557,4.937,5.033,Site-26,2020-06-02
5563,13416.294,67.884,5413.182,24.375,732.386,234.923,318.207,13860.314,24.407,567.703,9.069,1.27,51.883,129.826,23133.597,494.174,3.36,3.589,Site-48,2020-04-20
5564,15400.55,203.357,5170.895,2.944,350.86,228.781,75.664,8758.409,25.994,644.723,0.437,0.58,72.817,114.333,82151.489,363.531,1.104,4.087,Site-20,2022-08-14
5565,15483.283,515.766,4991.06,8.083,614.95,26.705,285.489,18582.629,85.476,614.001,6.196,1.033,18.305,103.563,30872.566,154.74,5.889,4.585,Site-49,2021-10-27
5566,4568.312,43.101,4535.229,37.112,513.542,59.945,20.385,12173.064,36.337,639.849,1.866,0.708,33.071,41.078,87115.05,287.491,3.62,7.468,Site-7,2020-11-02
5567,19876.631,523.1,7582.72,47.076,127.817,153.712,11.756,12816.467,17.782,507.79,3.391,1.475,8.83,180.993,40864.073,370.742,9.384,8.109,Site-34,2020-02-07
5568,16028.836,-34.813,274.094,26.618,389.967,102.477,183.326,9362.591,55.971,496.022,9.451,1.897,13.695,1.408,13278.667,394.913,1.714,4.117,Site-1,2020-04-12
5569,672.937,278.492,6920.819,1.646,735.093,3.404,218.615,7169.536,35.291,699.667,0.816,0.929,39.215,151.066,2298.239,392.364,1.417,8.511,Site-34,2020-10-19
5570,2581.84,377.715,3504.919,23.797,576.853,342.096,329.708,4093.373,87.655,467.414,3.601,0.507,38.282,5.385,60199.399,89.693,8.63,5.744,Site-6,2021-08-03
5571,10674.589,114.008,5573.327,16.32,196.106,271.682,309.587,10966.213,74.089,678.908,6.495,1.218,47.354,89.57,27166.763,392.866,1.946,7.017,Site-1,2021-09-22
5572,17199.638,46.886,7836.888,27.564,818.72,57.393,110.453,3449.305,52.629,425.629,6.244,1.554,1.924,142.889,5499.2,383.713,8.031,4.087,Site-40,2023-01-05
5573,4060.131,63.248,1575.705,24.071,936.796,148.404,406.469,13618.094,15.559,476.697,6.576,1.738,27.292,95.495,48285.269,31.114,4.771,6.521,Site-10,2023-03-16
5574,9160.79,356.23,4835.294,19.512,621.733,333.144,150.998,14980.058,69.243,465.574,7.487,0.983,80.544,198.848,35101.33,400.178,5.003,8.005,Site-31,2021-01-03
5575,2518.762,392.542,4017.432,22.818,358.561,339.846,394.886,16349.643,76.215,520.781,7.152,1.645,1.655,132.081,73362.792,426.659,5.682,1.003,Site-29,2023-04-22
5576,17488.669,220.745,9533.138,27.923,311.912,10.085,464.021,12682.087,15.76,405.669,9.8,1.112,71.845,107.24,18746.165,117.496,8.171,5.343,Site-11,2021-09-17
5577,8555.549,164.124,7308.623,0.964,999.88,235.085,177.837,15555.529,87.845,402.069,4.685,1.011,95.997,55.532,21178.502,199.116,5.123,2.362,Site-33,2021-12-01
5578,12137.958,310.585,3164.628,9.98,571.194,118.487,166.039,1119.234,83.598,660.424,2.178,1.61,21.554,85.34,92372.321,152.588,0.902,8.13,Site-14,2022-09-20
5579,19021.936,-11.408,9275.19,18.062,184.262,179.176,84.08,14792.034,59.261,584.531,1.555,1.364,7.605,116.362,35468.341,119.046,2.608,6.105,Site-31,2022-11-29
5580,157.198,-18.7,5406.99,23.171,641.597,198.209,53.197,2852.17,10.634,432.638,9.999,0.639,19.728,161.105,85425.103,367.423,0.301,9.808,Site-9,2021-12-27
5581,9380.051,558.429,5.161,26.999,640.369,222.024,220.428,947.245,96.56,682.864,3.68,1.725,90.117,32.044,62731.711,104.79,1.339,9.736,Site-20,2020-08-10
5582,4383.427,74.779,4458.396,3.473,334.709,277.107,335.541,18520.422,51.31,583.21,0.866,0.431,12.341,23.684,83362.35,138.568,5.21,3.798,Site-34,2021-08-23
5583,8782.417,293.943,5854.408,15.151,651.418,0.948,200.797,18933.259,36.828,663.066,1.531,1.562,87.975,113.968,13268.187,303.728,6.856,5.31,Site-30,2023-03-15
5584,10638.847,42.572,5345.561,27.599,94.469,56.662,297.696,13943.749,31.736,404.019,5.825,1.323,41.972,198.382,12010.435,184.653,8.679,7.892,Site-9,2023-07-26
5585,8657.808,561.908,3722.619,3.74,188.003,116.988,21.641,2767.912,84.252,551.638,9.225,0.055,17.908,169.958,23259.485,487.774,7.356,6.204,Site-39,2021-11-15
5586,13673.345,252.672,6805.838,4.913,842.919,98.03,236.85,2546.403,66.679,412.875,7.1,0.043,64.173,100.258,80175.937,121.331,5.396,4.507,Site-14,2023-04-01
5587,3903.004,17.381,2417.298,48.513,238.453,35.212,112.311,8537.919,66.792,571.682,1.533,1.021,21.218,146.534,31073.334,296.054,8.728,7.199,Site-20,2020-08-22
5588,10967.713,459.626,7495.36,24.703,857.263,118.167,295.633,86.003,97.434,425.705,6.407,0.176,96.383,132.756,17446.416,217.382,4.653,2.07,Site-49,2020-06-22
5589,16286.787,488.296,1305.518,7.256,5.585,139.471,85.44,1008.026,86.737,488.21,5.264,0.974,11.67,100.871,54848.965,154.124,9.202,4.451,Site-47,2023-12-04
5590,12438.828,46.482,9804.285,40.526,831.268,272.758,87.292,8449.845,54.179,440.609,9.645,1.414,75.21,98.888,26333.35,243.033,1.327,2.125,Site-9,2022-05-15
5591,3366.194,18.068,3791.733,6.334,280.779,114.549,326.71,16498.985,88.187,687.002,8.607,1.527,1.727,56.098,19177.194,130.665,9.614,3.949,Site-43,2022-10-15
5592,717.533,477.48,6676.034,39.92,600.628,220.303,164.977,4276.425,53.42,412.031,6.263,1.501,38.044,91.14,46068.491,424.433,0.704,8.479,Site-23,2022-10-22
5593,14241.342,268.386,5442.959,10.239,822.251,95.589,400.322,8938.374,27.775,512.154,6.269,0.776,15.982,71.28,9885.05,200.541,6.556,5.83,Site-23,2021-08-02
5594,14930.628,262.827,8382.863,10.197,385.574,63.316,44.017,11821.988,67.311,561.697,7.455,1.768,51.574,113.108,76048.871,116.399,6.927,3.646,Site-7,2022-12-20
5595,1219.962,332.258,5762.237,4.139,954.972,55.192,184.59,13260.235,38.505,620.001,7.525,1.424,24.625,181.89,63334.062,13.187,5.187,2.991,Site-43,2020-06-13
5596,2048.847,182.775,27.512,37.186,373.492,303.09,277.145,7457.739,51.167,437.637,3.887,0.845,4.465,181.656,4368.791,208.578,0.951,6.385,Site-3,2022-02-06
5597,5575.745,345.224,6515.984,26.023,903.898,322.975,473.832,4103.29,66.241,434.598,9.724,1.593,71.595,29.996,4267.643,388.285,3.654,9.413,Site-5,2022-05-03
5598,10388.594,565.674,1457.814,31.068,919.185,319.097,217.224,5160.604,61.161,532.291,9.273,0.196,41.004,174.242,41686.97,27.964,2.176,0.869,Site-29,2023-11-08
5599,5249.598,151.051,334.248,14.097,678.726,99.202,456.716,17838.956,25.247,602.093,3.934,1.353,68.89,77.582,74713.168,431.289,4.826,1.436,Site-3,2023-11-26
5600,3096.107,435.843,3515.549,26.847,857.669,109.68,25.094,13948.16,62.881,687.776,6.42,1.931,80.476,154.739,7657.649,389.888,5.896,6.095,Site-12,2020-08-09
5601,11457.169,353.386,1199.709,42.335,279.498,27.152,449.666,12366.517,86.438,663.921,2.899,0.767,40.982,165.566,5044.025,34.91,5.485,1.688,Site-47,2023-06-05
5602,3286.28,162.207,5085.445,8.212,259.961,183.315,259.709,14590.608,19.208,565.974,3.203,1.872,18.059,91.483,45121.698,197.849,6.03,1.597,Site-21,2022-08-25
5603,9289.531,149.307,9494.405,39.532,917.712,67.082,232.147,17409.022,68.042,631.44,7.98,1.332,31.397,76.603,45040.444,353.391,1.046,7.568,Site-40,2022-11-18
5604,13887.151,428.376,668.379,46.411,3.612,171.765,303.272,12741.446,11.884,572.859,4.805,0.584,17.543,13.941,57631.404,4.269,2.472,6.801,Site-12,2020-12-03
5605,4051.167,210.493,1773.151,29.63,370.828,2.787,282.91,6748.475,39.414,545.461,0.47,1.661,12.143,180.814,38452.454,411.433,4.559,3.015,Site-18,2021-06-09
5606,5244.696,266.971,9094.808,17.271,346.427,192.282,238.651,12380.603,75.182,679.891,2.779,0.263,37.514,94.204,34240.16,478.039,9.877,8.518,Site-3,2020-09-10
5607,8847.863,94.443,1382.546,4.827,840.559,223.569,260.727,2534.608,72.63,538.728,7.675,1.281,95.828,160.484,50058.775,472.012,5.004,2.337,Site-31,2020-12-01
5608,19053.649,215.32,1958.98,8.071,680.326,249.455,236.794,15994.805,56.458,410.76,2.846,1.84,42.128,73.482,41081.936,383.096,6.723,3.173,Site-31,2021-03-13
5609,7639.491,569.916,2542.627,47.073,851.945,149.852,325.373,891.649,66.116,474.914,5.143,1.809,37.051,184.4,6953.21,169.074,2.904,7.942,Site-14,2023-12-29
5610,9670.943,546.633,3891.324,43.571,17.818,25.418,437.681,1463.587,65.969,469.222,4.944,0.347,84.545,180.719,42197.825,98.507,2.225,8.829,Site-39,2020-08-19
5611,15108.336,95.548,3268.14,12.523,713.867,323.389,494.648,2642.297,0.14,616.636,7.613,1.21,57.206,163.405,7912.716,404.108,8.155,9.909,Site-20,2022-01-17
5612,453.644,249.326,6972.026,12.151,490.791,95.82,371.806,16388.142,35.356,636.708,0.304,1.146,85.956,16.416,86406.463,71.685,8.192,1.556,Site-12,2023-08-04
5613,19051.606,168.401,2177.191,16.182,582.942,93.562,429.76,12140.268,66.741,628.914,4.165,0.147,32.592,55.879,9825.328,182.803,2.659,7.789,Site-43,2021-11-08
5614,8260.528,263.034,8725.452,10.457,584.755,133.76,106.966,3058.099,24.39,578.098,1.905,1.666,0.938,72.857,10290.13,32.713,2.077,7.908,Site-28,2020-02-07
5615,1311.297,531.825,1305.5,48.614,929.225,161.667,287.383,15462.266,97.582,544.387,9.561,0.274,91.632,3.859,89309.921,287.544,5.079,2.087,Site-34,2021-08-03
5616,7548.922,288.515,460.683,29.673,839.906,225.532,59.438,1496.99,55.71,432.602,3.47,0.205,56.294,128.648,4995.581,447.797,6.298,3.158,Site-38,2020-12-03
5617,18387.411,-34.978,6962.142,24.968,26.213,193.499,472.025,947.176,47.301,433.215,3.543,0.232,59.108,61.367,87847.625,75.093,7.459,2.184,Site-46,2021-06-16
5618,2159.308,-11.201,1952.255,44.0,206.283,173.123,148.204,1225.512,90.456,479.609,8.919,0.875,71.821,107.139,15581.041,84.349,0.777,9.269,Site-21,2020-12-29
5619,7438.253,481.858,519.533,22.058,378.968,55.544,257.441,11507.832,71.556,639.87,6.257,1.62,5.122,184.956,79677.315,387.67,0.797,7.9,Site-30,2020-01-19
5620,2295.049,553.476,1455.843,5.319,302.04,312.545,276.296,10879.775,68.811,524.476,2.661,0.156,19.587,167.604,34033.302,234.009,5.163,6.967,Site-1,2023-02-11
5621,9504.708,191.082,7508.198,48.135,404.508,94.938,219.421,686.421,16.886,593.403,0.381,1.785,74.714,70.593,44863.308,189.244,6.532,8.265,Site-28,2020-09-28
5622,19362.626,504.462,317.442,46.252,208.85,130.186,434.319,36.617,0.991,589.557,3.516,1.98,67.799,120.525,53261.584,79.507,0.827,3.767,Site-25,2022-03-04
5623,16962.351,576.52,2577.783,26.74,15.234,42.373,110.529,15476.422,24.063,694.605,7.788,0.799,42.886,10.273,19792.035,51.677,6.266,6.784,Site-21,2021-02-19
5624,9025.585,53.645,4066.047,0.032,809.272,95.716,264.862,5594.39,53.712,496.559,0.163,0.139,85.168,64.628,59718.62,50.323,0.994,8.862,Site-25,2021-08-27
5625,18517.978,5.713,6020.345,48.959,579.908,283.095,324.171,6987.146,48.965,667.557,2.746,1.59,89.174,27.754,93919.028,316.036,4.376,8.514,Site-33,2020-07-20
5626,12264.538,485.674,3166.765,13.38,390.818,282.662,244.222,18323.242,37.049,407.292,1.879,1.153,84.852,131.873,86166.495,134.09,7.046,8.19,Site-41,2020-09-29
5627,5593.564,-38.71,6679.092,35.554,118.071,43.639,266.06,5461.412,14.461,583.647,3.168,1.74,36.238,129.716,79993.632,290.745,2.295,4.556,Site-48,2023-05-20
5628,5505.551,516.829,8015.657,8.807,557.156,161.603,454.059,13045.619,43.956,413.848,7.985,1.846,51.015,46.084,35143.529,199.087,5.527,1.699,Site-38,2021-08-31
5629,15232.993,72.095,99.58,30.45,146.962,12.909,392.337,786.572,5.005,641.939,8.992,1.51,86.504,181.265,85127.686,393.963,4.533,0.518,Site-26,2022-09-02
5630,9513.706,548.814,8415.546,47.479,874.401,216.658,339.159,5009.509,77.278,549.147,7.441,1.723,74.319,104.358,87321.414,28.424,9.306,9.39,Site-1,2021-10-08
5631,1789.114,529.032,127.867,20.972,881.536,212.444,76.058,12771.246,90.324,402.206,3.972,0.824,89.037,107.739,6226.358,125.065,6.51,7.544,Site-16,2023-03-25
5632,19439.808,233.687,8289.669,47.984,592.353,193.366,330.866,12236.328,22.733,514.687,5.394,1.03,71.363,184.514,20832.394,222.235,0.746,8.867,Site-45,2023-05-04
5633,17125.88,309.902,3128.573,37.912,782.518,55.324,285.877,16897.72,32.22,662.436,0.633,1.129,75.716,79.33,79326.939,265.017,1.294,7.477,Site-22,2022-08-26
5634,14641.549,115.742,4968.148,30.316,176.744,285.623,151.852,7940.087,30.781,647.625,7.769,0.175,31.133,155.99,99774.68,203.664,9.59,9.071,Site-47,2020-09-08
5635,2817.968,126.544,4284.856,15.584,119.483,97.325,71.31,7312.366,94.848,606.385,1.956,0.714,88.131,85.573,29509.873,92.174,3.774,9.978,Site-15,2020-05-10
5636,16704.9,556.157,1203.145,5.475,25.606,248.601,346.291,3337.652,29.548,408.591,2.863,1.294,76.036,172.161,3310.374,29.436,6.118,2.204,Site-47,2022-08-26
5637,4814.294,264.212,6699.726,16.269,751.286,282.499,294.756,9039.133,25.511,541.514,9.099,0.629,81.058,50.185,76543.709,132.914,1.023,5.527,Site-19,2022-01-22
5638,2561.491,251.831,8409.038,4.796,601.46,203.958,133.988,914.476,86.408,614.939,3.994,1.451,44.402,157.863,71110.824,405.921,9.815,8.69,Site-21,2021-10-06
5639,16272.566,486.029,7266.455,32.352,769.406,353.002,217.375,6190.118,57.945,500.288,6.29,0.186,25.179,199.823,47130.22,30.551,9.212,0.871,Site-15,2021-07-16
5640,17762.505,599.924,325.323,0.286,260.299,355.729,442.016,10986.508,49.368,592.24,7.518,0.307,22.31,50.567,91283.208,449.929,0.193,5.814,Site-35,2023-04-16
5641,16638.199,540.333,622.707,35.44,290.898,292.809,6.865,872.368,86.393,598.447,1.006,0.257,63.099,137.832,58014.471,311.866,8.253,5.781,Site-48,2023-09-27
5642,5839.117,123.1,8069.662,41.997,504.034,150.554,232.308,15566.642,70.945,586.584,3.516,1.524,66.346,78.514,52297.756,196.435,2.994,0.269,Site-32,2023-06-29
5643,13559.418,36.55,5985.208,24.577,851.911,321.199,139.4,4538.061,11.86,452.126,6.788,1.118,96.512,105.737,24125.065,210.166,7.493,7.392,Site-17,2021-11-02
5644,7093.362,27.23,2587.376,48.581,515.628,197.897,222.931,197.043,71.377,677.112,6.902,0.742,31.249,121.24,46470.313,421.444,7.483,9.395,Site-50,2023-10-03
5645,11111.165,401.688,9131.752,21.304,333.194,72.197,273.267,7940.73,73.14,579.548,8.169,1.263,91.359,136.128,18996.036,423.532,8.765,6.71,Site-23,2020-08-20
5646,10975.814,146.529,6928.531,48.702,939.047,27.936,462.083,500.611,14.665,494.453,8.537,1.308,14.949,101.75,5232.859,9.165,5.054,9.941,Site-47,2020-07-06
5647,10290.052,547.799,6150.148,11.681,24.437,97.847,19.148,19425.319,49.325,659.003,0.2,0.596,97.903,59.496,87952.495,190.772,1.631,8.404,Site-33,2023-12-02
5648,572.427,495.526,3757.984,14.914,400.797,79.686,109.867,4278.556,82.201,672.607,8.514,1.432,32.997,130.465,60568.502,288.971,1.808,6.23,Site-2,2020-12-21
5649,498.281,508.728,8032.804,26.08,909.385,329.151,330.501,15603.101,92.883,616.777,4.08,0.889,84.713,31.937,45749.004,267.245,5.171,1.637,Site-41,2021-07-28
5650,6235.235,60.82,2647.609,29.47,309.034,17.642,353.492,351.797,19.477,578.102,8.842,0.461,30.994,193.895,64044.387,100.349,3.327,0.663,Site-22,2020-10-06
5651,16918.282,357.168,8410.733,46.293,544.699,316.815,471.183,10230.41,38.048,651.352,9.424,0.46,59.88,156.9,30458.353,174.513,9.414,8.871,Site-2,2020-01-02
5652,19220.822,426.601,5057.89,9.649,945.09,60.387,54.972,6937.073,11.994,621.235,7.061,0.718,16.927,67.673,40719.656,52.762,5.644,9.094,Site-26,2020-01-05
5653,11657.697,160.828,2827.088,3.27,592.427,171.38,142.601,9457.278,54.469,669.446,1.532,1.093,1.267,171.749,61848.541,255.629,1.73,8.435,Site-48,2021-01-02
5654,792.998,263.346,8363.079,10.833,54.091,161.07,231.461,11144.398,72.714,685.63,8.1,0.996,18.033,168.057,57285.067,101.336,9.748,4.964,Site-47,2023-02-26
5655,4948.271,583.171,5186.812,32.858,721.355,58.307,164.837,13544.65,69.786,590.192,8.003,0.819,95.302,144.496,33621.951,151.229,7.022,5.541,Site-17,2023-07-30
